Hions_Offset = 0.1155758345125# Time [h]	Butyric -	Propionic -	Carbondioxide -	Valeric -	Acetic -	Nitrogen -	Water -	Hions -
22	2.0193624581014e-15	2.5109720029381e-14	4.0194713384604e-09	2.8548951337152e-16	1.3694371727796e-08	-0.00012296116559216	8.6615433791555e-14	0.11545289106103
22.2	6.6832508318353e-14	2.9381922307761e-13	4.0248902224045e-09	1.0839649468024e-14	1.3690895981848e-08	-0.00012293571284424	8.6615414686305e-14	0.11545291651606
22.48	1.8701037930153e-14	1.1905712127664e-13	4.004718049625e-09	2.8862129014013e-15	1.3694016321518e-08	-0.00012290129361363	8.6615388866135e-14	0.11545295091801
22.872	3.2960046203708e-15	3.4151026319943e-14	4.0115447534489e-09	4.7508171817143e-16	1.3696917607519e-08	-0.00012285532995198	8.6615354361366e-14	0.1154529968913
23	1.7887923282754e-15	2.2082955581944e-14	4.0163850323326e-09	2.5153403728031e-16	1.3697654897961e-08	-0.00012284074182468	8.6615343408231e-14	0.11545301148499
23.2	4.4678690209517e-14	1.9787305484588e-13	4.0217801963061e-09	7.2169050283336e-15	1.3693731629653e-08	-0.00012281825771162	8.6615326531659e-14	0.1154530339708
23.48	1.2519134751727e-14	8.0231805977993e-14	4.0016302180554e-09	1.9243476540968e-15	1.3696856879977e-08	-0.00012278738537289	8.6615303373643e-14	0.11545306482596
23.872	2.2105834772801e-15	2.3038911911313e-14	4.0084461874127e-09	3.1737273110975e-16	1.3699522927716e-08	-0.00012274525052373	8.661527174283e-14	0.11545310697022
24	1.2005221711571e-15	1.4903940947372e-14	4.0132802153152e-09	1.6815131658597e-16	1.3700170625038e-08	-0.00012273170152691	8.6615261569709e-14	0.11545312052469
24.2	1.9142291379861e-14	7.074512647691e-14	4.018665106763e-09	2.2087462777134e-15	1.369842093614e-08	-0.00012271071596325	8.6615245816466e-14	0.11545314151396
24.48	5.3708558608149e-15	2.8593569024876e-14	3.9985517761897e-09	5.8976401750407e-16	1.3700500666846e-08	-0.00012268163951265	8.6615224007118e-14	0.11545317057232
24.872	9.5007428012378e-16	8.19354360118e-15	4.0053610174723e-09	9.7449989549605e-17	1.3702324007162e-08	-0.00012264142976524	8.6615193821836e-14	0.11545321079068
25	5.1630112246593e-16	5.2985638886013e-15	4.01018872804e-09	5.166614810926e-17	1.3702779655982e-08	-0.00012262840038544	8.6615184038872e-14	0.11545322382534
