Hions_Offset = 0.1155758345125# Time [h]	Butyric -	Propionic -	Carbondioxide -	Valeric -	Acetic -	Nitrogen -	Water -	Hions -
32.48	6.9949335414008e-10	3.3853579420412e-09	7.9146482501201e-09	1.1486382941607e-10	2.7696021459121e-08	-0.00021783389258066	8.6686693062262e-14	0.11535804042898
32.872	6.9261639324567e-10	3.3541217803993e-09	7.8968797447438e-09	1.1374263222066e-10	2.7572405227391e-08	-0.00021819255273465	8.668696292369e-14	0.11535768158821
33	6.9026302448121e-10	3.3433068307747e-09	7.909544950016e-09	1.1335864950465e-10	2.7531568380088e-08	-0.00021830783734923	8.6687049653197e-14	0.11535756626188
33.2	6.8648762006936e-10	3.3258444373589e-09	8.0359486976013e-09	1.127423253131e-10	2.7465208201345e-08	-0.000218485301019	8.6687183082986e-14	0.1153573888364
33.48	6.8102344656997e-10	3.3003733535104e-09	7.9104594852571e-09	1.1184986394062e-10	2.7372114998602e-08	-0.00021873719160997	8.6687372704992e-14	0.1153571366954
33.872	6.7307635021952e-10	3.2630033504719e-09	7.8915388131153e-09	1.1055106038158e-10	2.7240862681351e-08	-0.00021908600945531	8.6687635178811e-14	0.11535678768077
34	6.7042153995202e-10	3.2504519695767e-09	7.9039031221252e-09	1.1011701421133e-10	2.7197794835626e-08	-0.00021919905186632	8.6687720226405e-14	0.11535667459202
34.2	6.662193813756e-10	3.2305172034831e-09	8.0286119162049e-09	1.0942976413046e-10	2.7128677647276e-08	-0.00021937370042986	8.668785154602e-14	0.11535649997423
34.48	6.6024168193053e-10	3.2020525596816e-09	7.9023394566905e-09	1.0845187976148e-10	2.70321689532e-08	-0.00021962246138141	8.6688038822237e-14	0.11535625095508
34.872	6.5172129849998e-10	3.1613013206845e-09	7.8828301098749e-09	1.0705755299746e-10	2.6897017258205e-08	-0.00021996844777416	8.6688299176358e-14	0.11535590476337
35	6.4891078999263e-10	3.1478207356434e-09	7.8950448207084e-09	1.0659752162499e-10	2.6852887144552e-08	-0.00022008086025584	8.6688383753134e-14	0.11535579230222
35.2	6.4449437663863e-10	3.1265921393964e-09	8.0182536734657e-09	1.058744588413e-10	2.6782601069026e-08	-0.00022025467364695	8.6688514449655e-14	0.11535561851539
35.48	6.3827167741238e-10	3.09662235059e-09	7.8916105627525e-09	1.0485552347485e-10	2.6684819728717e-08	-0.00022050216605888	8.6688700777077e-14	0.11535537076135
35.872	6.2950347649533e-10	3.0542930381563e-09	7.8719137094996e-09	1.0341946073575e-10	2.6548576850331e-08	-0.00022084633395005	8.6688959769912e-14	0.11535502638499
36	6.2663257057744e-10	3.0404111409701e-09	7.8840850863152e-09	1.0294919470921e-10	2.6504250787221e-08	-0.0002209581122266	8.6689043871616e-14	0.11535491455734
36.2	6.221406723874e-10	3.0186585622764e-09	8.0059452832585e-09	1.0221325940817e-10	2.6433994589681e-08	-0.00022113082994768	8.6689173747675e-14	0.11535474186425
36.48	6.1584793842154e-10	2.9881538664973e-09	7.8792158721158e-09	1.0118219908632e-10	2.6336528959138e-08	-0.00022137628822513	8.668935854855e-14	0.11535449614395
36.872	6.070432204814e-10	2.9454179632389e-09	7.8596019122574e-09	9.9739340403087e-11	2.6201236172246e-08	-0.00022171689239078	8.6689614865066e-14	0.1153541553319
37	6.0417359551953e-10	2.9314767341089e-09	7.8718006616317e-09	9.9269040077002e-11	2.6157335800496e-08	-0.00022182733330313	8.6689697962103e-14	0.11535404484201
37.2	5.9969582372996e-10	2.9096979223746e-09	7.9924260082827e-09	9.8535056638709e-11	2.6087974246151e-08	-0.00022199777059533	8.6689826125577e-14	0.115353874429
37.48	5.9344562495031e-10	2.8792835269037e-09	7.8657995164139e-09	9.7510496784426e-11	2.5991952444089e-08	-0.0002222394302211	8.6690008071381e-14	0.11535363250903
37.872	5.847395451532e-10	2.8368918925888e-09	7.8464431701578e-09	9.6083211467558e-11	2.5859033151652e-08	-0.0002225738403588	8.6690259731515e-14	0.1153532978941
38	5.8191045705585e-10	2.8231095272751e-09	7.8587142731915e-09	9.5619375545279e-11	2.581598638791e-08	-0.00022268206035883	8.6690341158811e-14	0.11535318962626
38.2	5.7750364458777e-10	2.8016210685206e-09	7.9781904280165e-09	9.4896756143971e-11	2.5748113860593e-08	-0.00022284883797113	8.669046657155e-14	0.11535302287364
38.48	5.7136696592104e-10	2.7716925473287e-09	7.8517896307701e-09	9.3890455869475e-11	2.5654299700124e-08	-0.0002230848099481	8.6690644240486e-14	0.11535278664437
38.872	5.6284397444804e-10	2.7301163078208e-09	7.8327993377655e-09	9.2492740559952e-11	2.5524699136981e-08	-0.00022341046937177	8.6690889319972e-14	0.11535246078487
