# Time [h]	AA [g/L]	MO_AcidoLCFA [g/L]	MO_Acetic [g/L]	MO_hydroM [g/L]	MO_Propionic [g/L]	MO_acetoM [g/L]	MO_ButyricValeric [g/L]	MO_AcidoMS [g/L]	MO_AcidoAA [g/L]	Nitrogen [g/L]	SUM [g/L]
33.2	3.333958714906e-06	0.16717503475831	0.11705190232412	0.37904549013703	0.12680538682363	0.21828080639312	0.21787732707231	0.77797298162964	0.11346776467299	0.0019810507048579	2.1196610784747
33.48	3.3079713853862e-06	0.16714040803011	0.11703003797562	0.37898615794886	0.12677862388323	0.2182550294344	0.2178281712953	0.77779426109954	0.11344181176295	0.0019825868022236	2.1192403962036
33.872	3.3007873042018e-06	0.16709182850677	0.11699941808188	0.37890289168447	0.12674114301957	0.21821886945848	0.21775936124592	0.77754411988404	0.1134054855944	0.0019845886807061	2.1186510069435
34	3.3001222951881e-06	0.16707594699751	0.11698941900395	0.37887567401529	0.12672890465544	0.21820705199849	0.21773689664199	0.77746245870845	0.11339362641945	0.0019851735016436	2.1184584520645
34.2	3.2285807831881e-06	0.16705110739607	0.11697379082829	0.37883303537254	0.12670976801171	0.21818855892149	0.21770178921971	0.77733484886603	0.1133750947908	0.001986142993501	2.1181573649809
34.48	3.2003253207342e-06	0.16701627839181	0.1169519005225	0.37877313583647	0.12668294956938	0.21816260411948	0.21765262922895	0.77715620929767	0.11334915020678	0.0019875941380518	2.1177356516364
34.872	3.192619408725e-06	0.1669674345219	0.11692124406478	0.37868908034944	0.12664538749344	0.21812619402531	0.21758381206445	0.77690618121286	0.11331283548967	0.0019894918306466	2.1171448536719
35	3.1919301705136e-06	0.16695147023853	0.11691123309634	0.37866160719765	0.12663312227008	0.21811429510482	0.21756134504732	0.77682455696889	0.11330098004212	0.0019900443005419	2.1169518461965
35.2	3.1176147190458e-06	0.16692650521742	0.11689558625687	0.37861856768412	0.12661394233894	0.2180956743166	0.21752623324563	0.77669700366562	0.11328245406921	0.0019909695474219	2.1166500539566
35.48	3.0883190031961e-06	0.16689150848113	0.11687366961804	0.37855810557833	0.12658706094426	0.21806953970274	0.21747706613758	0.7765184424625	0.11325651718547	0.0019923679327427	2.1162273663618
35.872	3.0803926476202e-06	0.16684244202829	0.11684297632725	0.3784732677219	0.12654940891136	0.21803287794527	0.2174082384118	0.7762685239766	0.11322021315191	0.0019941972361816	2.1156352261032
36	3.0796983527809e-06	0.16682640736854	0.11683295338642	0.37844554076426	0.12653711414168	0.21802089708889	0.21738576790292	0.77618693551216	0.11320836118708	0.0019947280747359	2.115441785125
36.2	3.004689107703e-06	0.16680133493472	0.1168172878552	0.37840210496922	0.12651788745767	0.21800214831937	0.21735065042498	0.77605943784059	0.11318984061066	0.0019956217375392	2.1151393188391
36.48	2.9751612396388e-06	0.16676619294859	0.11679534508398	0.37834108966734	0.12649093961909	0.21797583464639	0.21730147503242	0.77588095433469	0.1131639112244	0.0019969786723199	2.1147156963905
36.872	2.9672184668535e-06	0.16671693115138	0.11676461541885	0.37825548276857	0.12645319384385	0.21793892311897	0.2172326355162	0.77563114457963	0.11312761766109	0.0019987519195905	2.1141222631966
37	2.9665337008271e-06	0.16670083421558	0.11675458066066	0.37822750600763	0.12644086840173	0.21792686097054	0.2172101611448	0.77554959161198	0.11311576911329	0.0019992650490072	2.1139284037089
37.2	2.8921726751581e-06	0.16667566617374	0.1167388967496	0.37818368150841	0.12642159368312	0.2179079855558	0.21717503766305	0.77542214970484	0.11309725391009	0.0020001309938398	2.1136252881152
37.48	2.8629351189967e-06	0.1666403937861	0.11671692844776	0.37812212563433	0.1263945784891	0.21788149547412	0.21712585394696	0.77524374446906	0.11307133209194	0.0020014483865938	2.1132007636611
37.872	2.8551100646729e-06	0.16659095484154	0.1166861633769	0.37803576765719	0.12635673840787	0.21784433848427	0.21705700284703	0.77499404428959	0.11303504914315	0.002003167161761	2.1126060813194
38	2.8544450722871e-06	0.16657480108889	0.11667611712284	0.37800754676374	0.12634438218002	0.2178321964757	0.2170345247003	0.77491252709493	0.11302320406202	0.0020036632912529	2.1124118172248
38.2	2.7815776675284e-06	0.16654954546784	0.11666041538293	0.37796334331607	0.12632505955673	0.21781319688419	0.21699939551119	0.77478514174492	0.1130046943597	0.0020045013577905	2.112108075159
38.48	2.7529594344376e-06	0.16651415295142	0.11663842243539	0.37790126192179	0.12629797775281	0.21778653438727	0.21695020415269	0.77460681613163	0.1129787803533	0.0020057770410499	2.1116826800868
38.872	2.745337176664e-06	0.16646454976079	0.11660762328814	0.37781417429269	0.12626004486103	0.21774913795532	0.21688134258772	0.77435722744734	0.11294250838865	0.0020074382108932	2.1110867921297
39	2.7446986759578e-06	0.16644834313041	0.11659756597734	0.37778571617161	0.12624765838035	0.21773691807708	0.21685886104329	0.77427574665259	0.11293066689644	0.0020079165836	2.1108921376114
39.2	2.6738378025014e-06	0.16642300581134	0.11658184712821	0.37774114516391	0.12622828887761	0.21771779757843	0.21682372683587	0.77414841905785	0.11291216291648	0.0020087248984469	2.1105877921059
39.48	2.6460377769573e-06	0.16638750088385	0.11655983061895	0.37767855514511	0.12620114224973	0.21769096760721	0.21677452896321	0.77397017489062	0.11288625707136	0.0020099552144451	2.1101615586823
39.872	2.6386695028847e-06	0.16633774347098	0.11652899897633	0.37759076186943	0.12616311932561	0.21765333895297	0.21670565861348	0.77372070026977	0.11284999659732	0.0020115539778889	2.1095645107233
40	2.6380615249665e-06	0.16632148709307	0.11651893112944	0.37756207432763	0.12615070352643	0.21764104358409	0.21668317422748	0.77363925671352	0.11283815886034	0.0020120132872964	2.1093694808108
40.2	2.5694992147489e-06	0.16629607282938	0.11650319600666	0.37751714834412	0.12613128872059	0.2176218060011	0.21664803592895	0.77351198830838	0.11281966088006	0.0020127894726533	2.1090645559911
40.48	2.5426295248388e-06	0.16626046189265	0.11648115715452	0.377454067937	0.12610407968476	0.21759481414171	0.21659883293569	0.77333382767753	0.11279376360696	0.0020139706204703	2.1086375182808
40.872	2.5355433073168e-06	0.16621055884144	0.11645029476447	0.37736559483124	0.12606597027355	0.21755696128549	0.21652995581025	0.77308447005463	0.11275751520819	0.0020155021521658	2.1080393587647
41	2.534967902434e-06	0.16619425545027	0.1164402169555	0.37733668629413	0.12605352632912	0.21754459306095	0.21650746924288	0.77300306469496	0.11274568141786	0.0020159410513537	2.1078439694649
41.2	2.468850970422e-06	0.16616876845011	0.11642446646925	0.37729141872673	0.12603406811951	0.21752524257512	0.21647232791627	0.77287585703841	0.11272718974526	0.0020166828863547	2.107538490778
41.48	2.4429665437344e-06	0.16613305727946	0.11640240657695	0.37722786703981	0.12600679945061	0.21749809481884	0.21642312134128	0.77269778216695	0.11270130148674	0.0020178116370265	2.1071106847642
41.872	2.4361749012385e-06	0.16608301650235	0.11637151528692	0.37713874103813	0.12596860752445	0.21746002626398	0.21635423962454	0.77244854465753	0.11266506578757	0.0020192719619243	2.1065114648223
42	2.4356326957616e-06	0.16606666865028	0.11636142812097	0.37710962030215	0.12595613673989	0.21744758796991	0.21633175159114	0.77236717851153	0.11265323614795	0.0020196893387979	2.1063157330053
42.2	2.3720137273375e-06	0.16604111287183	0.11634566322338	0.37706402500437	0.12593663719883	0.21742812896757	0.21629660836809	0.77224003321466	0.11263475110528	0.0020203951008112	2.1060097270685
42.48	2.3471323077833e-06	0.16600530695327	0.11632358363707	0.37700002159404	0.12590931185306	0.21740083152049	0.21624739981715	0.77206204637144	0.11260887231663	0.0020214691317313	2.1055811903272
42.872	2.3406374727246e-06	0.16595513604616	0.11629266534108	0.37691027014378	0.12587104158887	0.21736255600395	0.21617851576897	0.77181293215217	0.112572649956	0.0020228555135358	2.104980963152
43	2.3401281000389e-06	0.16593874619781	0.11628256943708	0.37688094616822	0.1258585453313	0.21735005049625	0.21615602700815	0.77173160625689	0.11256082467576	0.0020232506139507	2.1047849063135
43.2	2.2789995614908e-06	0.16591312547472	0.11626679109698	0.37683503716162	0.12583900660658	0.21733048744958	0.21612088304538	0.7716045249363	0.11254234658889	0.0020239192108553	2.1044784005705
43.48	2.2551151720202e-06	0.16587723013966	0.11624469317516	0.37677060167187	0.12581162760653	0.21730304658591	0.21607167414064	0.77142662838075	0.11251647772589	0.0020249371915371	2.1040491717331
43.872	2.2489127436403e-06	0.16582693650889	0.11621374977366	0.37668025223964	0.12577328324287	0.21726457288894	0.21600279003215	0.7711776406132	0.11248026934141	0.0020262482032348	2.1034479917567
44	2.2484351738841e-06	0.16581050707135	0.11620364575142	0.37665073398136	0.12576076289643	0.21725200303241	0.21598030128531	0.77109635600073	0.11246844862867	0.002026620654564	2.1032516277374
44.2	2.1897520576567e-06	0.16578482514947	0.11618785493556	0.37660452522269	0.12574118714875	0.21723234041092	0.21594515773678	0.77096934024935	0.11244997782041	0.0020272516223608	2.1029446500484
44.48	2.1668439876945e-06	0.16574884560743	0.11616574002612	0.37653967710151	0.12571375751025	0.21720476236475	0.21589595008478	0.77079153619706	0.11242411933167	0.0020282131457196	2.1025147682133
44.872	2.160925447863e-06	0.16569843648802	0.1161347733969	0.37644875679681	0.12567534325652	0.21716609917567	0.21582706815798	0.77054267798031	0.11238792554964	0.0020294485494599	2.1019126902768
45	2.1604782360949e-06	0.16568196981195	0.11612466186795	0.37641905308738	0.1256628001939	0.21715346780041	0.21580458015645	0.77046143566231	0.11237610960878	0.0020297983253195	2.1017160369927
45.2	2.1041729801579e-06	0.16565623034701	0.11610885952771	0.37637255829629	0.12564318955752	0.21713371000812	0.21576943815604	0.77033448703155	0.1123576463947	0.0020303917494241	2.1014086152413
45.48	2.0822117374675e-06	0.16562017167577	0.11608672895188	0.37630731658852	0.12561571224399	0.21710600089755	0.21572023332792	0.77015677763366	0.11233179871698	0.0020312971826797	2.1009781194307
45.872	2.0765661656601e-06	0.16556965410868	0.11605574093015	0.37621585189655	0.12557723222426	0.21706715671733	0.21565135577087	0.76990805197585	0.11229562014639	0.0020324577176127	2.1003751980539
46	2.0761476339089e-06	0.16555315247941	0.11604562249146	0.37618597135674	0.12556466778913	0.21705446658924	0.21562886922807	0.76982685293429	0.11228380917606	0.0020327850748509	2.1001782732669
46.2	2.0221398750511e-06	0.1655273590222	0.11602980955394	0.37613920389702	0.12554502434777	0.21703461792247	0.215593729879	0.76969997292371	0.11226535386207	0.0020333414790852	2.0998704350272
46.48	2.0010910917722e-06	0.16549122614639	0.11600766459573	0.37607358710403	0.1255175022427	0.21700678369936	0.21554452939883	0.76952236025515	0.1122395174176	0.0020341917884054	2.0994393637393
46.872	1.9957063171782e-06	0.165440606948	0.11597665696126	0.37598160370975	0.12547896046221	0.21696776678048	0.21547565833115	0.76927377005741	0.11220335464666	0.0020352789353323	2.0988356525386
47	1.9953146835863e-06	0.16542407257558	0.11596653219129	0.37595155469429	0.12546637595877	0.21695502058238	0.21545317393794	0.76919261523933	0.11219154883873	0.0020355843444642	2.0986384736775
47.2	1.9428719096572e-06	0.16539822853971	0.11595071037298	0.37590453073954	0.12544670196773	0.2169350890903	0.21541803894157	0.76906580493355	0.112173101681	0.0020360955112419	2.0983302446495
47.48	1.9224574550625e-06	0.16536202613065	0.11592855496331	0.37583856738317	0.1254191386097	0.21690714825314	0.21536884608874	0.76888829024509	0.11214727677126	0.0020368636030219	2.0978986345055
47.872	1.9172739869248e-06	0.16531131165634	0.11589753440295	0.37574610959215	0.12538054030875	0.21686799007899	0.21529998657865	0.76863983722859	0.11211113019687	0.0020378335491328	2.0972941908664
48	1.9169078536602e-06	0.16529474657863	0.11588740559742	0.37571590695827	0.12536793747582	0.21685519862088	0.21527750602264	0.76855872719574	0.11209932967954	0.0020381036380338	2.0970967786748
48.2	2.019168119404e-06	0.16526885713143	0.1158717158712	0.37566953675528	0.12534836277837	0.21683585327843	0.21524250262044	0.76843206641206	0.11208089969876	0.0020366153184529	2.0967884290325
48.48	2.0615726342764e-06	0.16523259829014	0.11585001958441	0.37560612672725	0.12532117867744	0.21681003032084	0.21519368812578	0.76825481458123	0.11205511049658	0.0020312052868606	2.0963568336632
48.872	2.076698963031e-06	0.16518181689165	0.1158198712767	0.37551851475204	0.12528329960125	0.21677491962257	0.21512546910167	0.76800673548974	0.11201901906619	0.0020221142159046	2.0957538367167
49	2.079058712527e-06	0.16516523251016	0.11581005081736	0.37549002040563	0.12527095011122	0.21676356066437	0.21510320565361	0.76792574761705	0.11200723684989	0.0020192795642437	2.0955573632523
49.2	2.6072162809937e-06	0.16513932992325	0.11579465239957	0.37544561412444	0.12525169866387	0.21674554884043	0.21506841695872	0.76779945994977	0.11198886035139	0.0020155715924153	2.0952517600201
49.48	2.8165819332461e-06	0.16510310347493	0.11577299168641	0.37538352343337	0.12522483852315	0.21671983106016	0.21501973098913	0.7676228545178	0.11196317874307	0.002011889022167	2.0948247580321
49.872	2.874203432636e-06	0.16505245528495	0.11574260049668	0.37529668763924	0.12518732061045	0.21668348732168	0.21495160625546	0.76737569415851	0.11192725244368	0.0020081692938611	2.0942281477079
50	2.8796762311994e-06	0.1650359324591	0.11573267262994	0.37526835388684	0.12517508030649	0.21667159349	0.21492936794725	0.76729500633187	0.11191552494981	0.0020071405857068	2.0940335522632
50.2	3.2980685551636e-06	0.16501015145247	0.11571714482481	0.37522435126239	0.12515600874688	0.2166529291075	0.21489466450243	0.76716912414592	0.1118972275589	0.0020055075801114	2.09373040725
50.48	3.464991936872e-06	0.16497415233293	0.1156953915542	0.37516320355861	0.12512941858338	0.21662671745833	0.21484616334369	0.76699304359496	0.11187164818998	0.0020031464305454	2.0933063500386
50.872	3.5120859370066e-06	0.1649239159805	0.11566494513998	0.37507804193748	0.1250922920268	0.21659003310265	0.21477833096242	0.76674661311337	0.11183586126115	0.0019998303264719	2.0927133759368
51	3.516859507298e-06	0.16490754602987	0.11565500703249	0.37505029834581	0.12508018081839	0.21657806469258	0.21475619036773	0.76666616351447	0.1118241790584	0.0019987858750187	2.0925199325943
51.2	3.7689880485032e-06	0.16488202111324	0.11563949648228	0.37500732517928	0.12506132589603	0.21655944158948	0.2147216445148	0.76654058232529	0.11180594263538	0.0019967363971666	2.092218285121
51.48	3.8717469651948e-06	0.16484641164459	0.11561782609829	0.37494784198253	0.12503506147465	0.21653356568957	0.21467336458947	0.76636487476383	0.11178043576208	0.0019931278917744	2.0917963816438
51.872	3.9037401885115e-06	0.16479676818294	0.11558754226082	0.37486521864833	0.12499840603415	0.2164975709051	0.21460583874294	0.76611896091745	0.11174474461291	0.0019877972992708	2.0912067513441
52	3.9077449058089e-06	0.16478060046776	0.11557766193187	0.37483832814807	0.12498645005037	0.21648584976344	0.21458379786829	0.76603867993958	0.11173309336313	0.0019861316815509	2.091014500959
52.2	4.0456915750796e-06	0.16475539554224	0.11556224062244	0.374796592647	0.12496781921677	0.21646760800881	0.21454938984908	0.76591331334351	0.11171489857836	0.0019833200588888	2.0907146235587
52.48	4.1040136082344e-06	0.16472023581727	0.11554068754485	0.37473867020109	0.12494183037798	0.21644222987817	0.21450127170478	0.76573787297365	0.1116894412052	0.001979044547948	2.0902953882646
52.872	4.1248845505808e-06	0.16467122106138	0.11551055819395	0.3746580988503	0.12490552912828	0.21640688613166	0.21443395252784	0.76549232937925	0.11165381544752	0.0019732145830592	2.0897097301878
53	4.1281129130743e-06	0.16465525776256	0.1155007270341	0.3746318641278	0.12489368561474	0.21639537160956	0.21441197762464	0.76541216924443	0.11164218532879	0.0019714432336809	2.0895188096932
53.2	4.1858311341683e-06	0.16463036614554	0.1154853769947	0.37459104008006	0.12487520869366	0.21637742638071	0.21437765851245	0.76528695743159	0.11162401889744	0.0019686563656945	2.089220895333
53.48	4.2121599989389e-06	0.16459562693904	0.1154639103256	0.37453419117879	0.12484939355343	0.2163524002095	0.21432964088414	0.76511171049366	0.11159859510032	0.0019647457122092	2.0888044265567
53.872	4.2240799100007e-06	0.16454716892459	0.11543388713256	0.37445494596171	0.12481330121738	0.21631747949746	0.21426244726248	0.76486643497756	0.11156301360676	0.0019596606939878	2.0882225633544
54	4.2264282290582e-06	0.16453138071815	0.11542408871873	0.37442912270222	0.12480152246483	0.21630609412186	0.21424051219189	0.76478636233202	0.11155139778339	0.0019581395357379	2.088032846997
54.2	4.2284530901075e-06	0.16450675143401	0.11540878488825	0.37438884903974	0.12478312971135	0.21628832721976	0.21420624552394	0.76466126395981	0.1115332505025	0.0019558494966158	2.0877366802291
54.48	4.2319406208852e-06	0.16447235244611	0.11538737167293	0.37433260372286	0.12475740025998	0.2162634975964	0.21415828475331	0.76448615983009	0.11150784931704	0.001952813473139	2.0873225650125
54.872	4.2367679627788e-06	0.16442432564612	0.11535741064756	0.37425404679662	0.12472140138136	0.21622879242749	0.21409116015762	0.76424108231574	0.11147229757579	0.0019490004634869	2.0867437541798
55	4.2382532608149e-06	0.164408669235	0.11534763082797	0.37422842767548	0.12470965045047	0.21621746943515	0.21406924680255	0.76416107428502	0.11146069135504	0.0019478709657878	2.0865549692857
55.2	4.2026569239698e-06	0.16438423332455	0.11533235222739	0.37418840393296	0.1246912892523	0.21619978190241	0.21403500750205	0.76403606143173	0.11144255695967	0.0019462405186441	2.0862601297086
55.48	4.1902963898897e-06	0.16435007680541	0.1153109658556	0.37413238285258	0.12466558155924	0.21617502331549	0.21398707392751	0.76386106633133	0.1114171710096	0.0019442054096461	2.0858477373628
55.872	4.1897567547723e-06	0.16430234337811	0.11528103266169	0.37405401519721	0.12462959454568	0.21614037168594	0.21391998024943	0.76361614012939	0.111381639311	0.0019417423075493	2.0852710492227
56	4.1904946907419e-06	0.16428677373017	0.11527126057431	0.37402844059779	0.12461784558417	0.21612905981235	0.21389807642518	0.76353618147559	0.11137003955707	0.0019410183198447	2.0850828865712
56.2	4.1304096003974e-06	0.16426246178591	0.11525599127505	0.37398843731171	0.12459947952485	0.2161113764812	0.2138638477545	0.76341123590084	0.11135191390674	0.0019400356914349	2.0847889100418
56.48	4.1074777097813e-06	0.1642284536224	0.11523461186184	0.37393235497927	0.12457375014016	0.21608659509403	0.21381592183988	0.76323632811207	0.11132653839379	0.0019389274152457	2.0843775889364
56.872	4.1030882800236e-06	0.1641808873135	0.115204681322	0.37385380837477	0.12453772036782	0.21605187813977	0.21374883420654	0.76299152326555	0.11129102046926	0.0019376710901746	2.0838021276377
57	4.1032374382043e-06	0.16416536437346	0.11519490909075	0.373828161919	0.12452595616872	0.21604054018631	0.21372693198289	0.76291160421382	0.11127942516131	0.0019373051199745	2.0836143014537
57.2	4.0279813048438e-06	0.16414111580218	0.11517963763776	0.37378801289161	0.12450756122799	0.21602280695861	0.21369270315913	0.76278671451699	0.11126130562663	0.0019368788494123	2.0833207646516
57.48	3.9983470973301e-06	0.16410717599063	0.11515825106996	0.37373166507415	0.12448178195021	0.21599793611482	0.2136447725413	0.76261188075744	0.1112359375684	0.001936540028441	2.0829099394424
57.872	3.9913517515978e-06	0.16405967287224	0.11512830561254	0.37365268069331	0.12444567445579	0.21596307079498	0.21357767540299	0.76236717899523	0.11120042956157	0.0019362635762712	2.0823349433167
58	3.991071805859e-06	0.16404416432419	0.11511852779753	0.37362688148561	0.12443388406642	0.21595168104005	0.21355576984087	0.76228729358537	0.11118883745934	0.0019361858808664	2.0821472165521
58.2	3.907096168858e-06	0.16401993088086	0.11510324634663	0.37358647208204	0.12441544512778	0.21593386082539	0.21352153424891	0.76216245308753	0.11117072246218	0.001936199299253	2.0818537714567
58.48	3.8735119138493e-06	0.1639859969385	0.11508184309871	0.3735297198613	0.12438959857497	0.2159088554739	0.21347359154415	0.76198768584066	0.11114536012741	0.0019364539499021	2.0814429789214
58.872	3.8648706800219e-06	0.1639384778034	0.11505187108085	0.37345012492541	0.1243533921954	0.21587378667576	0.21340647578331	0.76174307686744	0.11110985983549	0.0019369204391178	2.0808678504769
59	3.8643000375067e-06	0.16392295940701	0.11504208411858	0.37342411960095	0.12434156903393	0.21586232823895	0.21338456400294	0.76166322174233	0.11109827023318	0.0019370598247199	2.0806800405026
59.2	3.7759731040142e-06	0.16389870528623	0.1150267875864	0.37338337499821	0.124323077175	0.21584439695339	0.21335031788478	0.76153842695463	0.11108015891108	0.0019373993085935	2.0803864210314
59.48	3.7403425345142e-06	0.16386473157209	0.11500536160279	0.37332612938031	0.12429715342995	0.2158192283881	0.21330235909664	0.76136372256503	0.1110548014129	0.0019380849522637	2.0799753127426
59.872	3.7307604088196e-06	0.16381713975585	0.11497535579944	0.37324581577087	0.12426083644933	0.21578392181491	0.21323521994561	0.76111920141888	0.11101930774393	0.0019390826635996	2.0793996121228
60	3.7300083483923e-06	0.16380159441079	0.11496555751091	0.37321957141897	0.12424897691612	0.21577238434169	0.21321330045698	0.76103937496168	0.11100772029423	0.0019393762642184	2.0792115865839
